1,8.106231689453125e-06
1,4.291534423828125e-06
1,4.291534423828125e-06
1,3.5762786865234375e-06
1,3.337860107421875e-06
1,2.86102294921875e-06
1,2.384185791015625e-06
2,5.4836273193359375e-06
2,4.0531158447265625e-06
2,4.76837158203125e-06
2,3.814697265625e-06
2,4.0531158447265625e-06
2,3.5762786865234375e-06
2,3.337860107421875e-06
3,5.245208740234375e-06
3,5.245208740234375e-06
3,5.245208740234375e-06
3,4.291534423828125e-06
3,6.198883056640625e-06
3,1.8596649169921875e-05
3,1.9788742065429688e-05
4,2.0265579223632812e-05
4,9.059906005859375e-06
4,2.9087066650390625e-05
4,4.220008850097656e-05
4,1.0251998901367188e-05
4,1.049041748046875e-05
4,1.0251998901367188e-05
5,1.1920928955078125e-05
5,1.0967254638671875e-05
5,1.0251998901367188e-05
5,1.1682510375976562e-05
5,1.0967254638671875e-05
5,8.344650268554688e-06
5,1.049041748046875e-05
6,1.5497207641601562e-05
6,2.002716064453125e-05
6,1.239776611328125e-05
6,1.52587890625e-05
6,1.3589859008789062e-05
6,1.430511474609375e-05
6,1.430511474609375e-05
7,1.6450881958007812e-05
7,1.621246337890625e-05
7,1.5974044799804688e-05
7,1.6689300537109375e-05
7,1.5974044799804688e-05
7,1.33514404296875e-05
7,1.3113021850585938e-05
8,1.3589859008789062e-05
8,1.5974044799804688e-05
8,1.6450881958007812e-05
8,1.6689300537109375e-05
8,1.430511474609375e-05
8,1.3589859008789062e-05
8,1.2874603271484375e-05
9,1.6689300537109375e-05
9,1.8358230590820312e-05
9,1.6927719116210938e-05
9,1.5735626220703125e-05
9,1.621246337890625e-05
9,1.6450881958007812e-05
9,1.9073486328125e-05
10,1.7881393432617188e-05
10,1.811981201171875e-05
10,2.1219253540039062e-05
10,1.9073486328125e-05
10,1.7642974853515625e-05
10,1.6927719116210938e-05
10,2.0503997802734375e-05
11,2.1696090698242188e-05
11,2.1457672119140625e-05
11,4.7206878662109375e-05
11,1.8835067749023438e-05
11,1.9550323486328125e-05
11,1.7881393432617188e-05
11,1.8596649169921875e-05
12,3.814697265625e-05
12,3.528594970703125e-05
12,2.0503997802734375e-05
12,2.0742416381835938e-05
12,2.193450927734375e-05
12,2.1219253540039062e-05
12,2.4318695068359375e-05
13,2.193450927734375e-05
13,2.1219253540039062e-05
13,2.3365020751953125e-05
13,2.2172927856445312e-05
13,2.2649765014648438e-05
13,2.4080276489257812e-05
13,2.1696090698242188e-05
14,2.3365020751953125e-05
14,2.1457672119140625e-05
14,2.3126602172851562e-05
14,1.8596649169921875e-05
14,1.7642974853515625e-05
14,1.8835067749023438e-05
14,2.1696090698242188e-05
15,2.4080276489257812e-05
15,2.6464462280273438e-05
15,2.9087066650390625e-05
15,3.0040740966796875e-05
15,2.9802322387695312e-05
15,3.24249267578125e-05
15,2.5510787963867188e-05
16,3.170967102050781e-05
16,2.8848648071289062e-05
16,2.9087066650390625e-05
16,3.075599670410156e-05
16,2.956390380859375e-05
16,3.0279159545898438e-05
16,2.9802322387695312e-05
17,3.361701965332031e-05
17,2.86102294921875e-05
17,3.528594970703125e-05
17,3.5762786865234375e-05
17,3.719329833984375e-05
17,3.528594970703125e-05
17,3.7670135498046875e-05
18,3.838539123535156e-05
18,3.3855438232421875e-05
18,4.3392181396484375e-05
18,4.100799560546875e-05
18,4.172325134277344e-05
18,3.6716461181640625e-05
18,5.602836608886719e-05
19,3.552436828613281e-05
19,3.5762786865234375e-05
19,3.7670135498046875e-05
19,4.696846008300781e-05
19,3.743171691894531e-05
19,3.814697265625e-05
19,3.504753112792969e-05
20,3.4332275390625e-05
20,3.600120544433594e-05
20,3.886222839355469e-05
20,3.981590270996094e-05
20,4.1961669921875e-05
20,4.1961669921875e-05
20,4.3392181396484375e-05
21,4.124641418457031e-05
21,4.315376281738281e-05
21,4.6253204345703125e-05
21,4.267692565917969e-05
21,4.220008850097656e-05
21,4.172325134277344e-05
21,4.291534423828125e-05
22,4.1484832763671875e-05
22,4.38690185546875e-05
22,3.695487976074219e-05
22,4.2438507080078125e-05
22,4.1484832763671875e-05
22,3.790855407714844e-05
22,4.673004150390625e-05
23,4.649162292480469e-05
23,4.291534423828125e-05
23,4.744529724121094e-05
23,7.033348083496094e-05
23,7.534027099609375e-05
23,4.076957702636719e-05
23,3.600120544433594e-05
24,3.981590270996094e-05
24,4.5299530029296875e-05
24,4.744529724121094e-05
24,4.100799560546875e-05
24,4.4345855712890625e-05
24,4.601478576660156e-05
24,4.220008850097656e-05
100,0.00021839141845703125
100,0.00021505355834960938
100,0.0002238750457763672
100,0.00021886825561523438
600,0.001924753189086914
600,0.002382516860961914
600,0.003198862075805664
600,0.0016226768493652344
1100,0.003865480422973633
1100,0.0024721622467041016
1100,0.0030922889709472656
