2,1,1.0251998901367188e-05
5,5,2.956390380859375e-05
5,6,1.6927719116210938e-05
5,7,1.5735626220703125e-05
5,8,1.5497207641601562e-05
2,1,6.198883056640625e-06
2,1,6.67572021484375e-06
5,4,2.384185791015625e-05
6,12,8.20159912109375e-05
6,14,4.9114227294921875e-05
4,2,1.6450881958007812e-05
7,9,3.933906555175781e-05
7,11,2.7179718017578125e-05
7,12,4.1961669921875e-05
7,20,5.173683166503906e-05
8,9,4.172325134277344e-05
8,13,2.8371810913085938e-05
8,18,5.435943603515625e-05
8,28,6.389617919921875e-05
2,1,8.58306884765625e-06
8,7,3.8623809814453125e-05
9,20,5.984306335449219e-05
9,22,6.461143493652344e-05
9,35,7.724761962890625e-05
6,4,4.029273986816406e-05
10,12,5.412101745605469e-05
10,22,0.00010132789611816406
10,30,7.224082946777344e-05
10,44,9.393692016601562e-05
7,4,2.9325485229492188e-05
10,15,5.8650970458984375e-05
11,28,7.82012939453125e-05
11,40,8.606910705566406e-05
11,52,9.942054748535156e-05
7,5,3.1948089599609375e-05
12,27,7.43865966796875e-05
12,33,8.082389831542969e-05
12,52,0.00010085105895996094
12,65,0.00010800361633300781
10,8,4.7206878662109375e-05
13,29,8.273124694824219e-05
13,43,0.00010013580322265625
13,56,0.00011277198791503906
13,74,0.00020503997802734375
10,7,5.650520324707031e-05
14,36,0.0001633167266845703
14,44,0.00016999244689941406
14,55,0.00012993812561035156
14,89,0.000171661376953125
4,2,1.7642974853515625e-05
15,36,0.00012421607971191406
15,59,0.0001475811004638672
15,70,0.00014519691467285156
15,100,9.322166442871094e-05
9,6,2.288818359375e-05
16,35,6.794929504394531e-05
16,66,9.417533874511719e-05
16,93,0.0001323223114013672
16,115,9.560585021972656e-05
8,4,2.8371810913085938e-05
17,48,6.890296936035156e-05
17,66,7.486343383789062e-05
17,101,0.00010323524475097656
17,127,0.00016641616821289062
11,9,4.7206878662109375e-05
18,46,7.176399230957031e-05
18,72,0.00010347366333007812
18,107,0.00015234947204589844
18,142,0.0001437664031982422
11,8,4.553794860839844e-05
19,57,0.00010919570922851562
19,85,0.00012040138244628906
19,124,0.00011229515075683594
19,159,0.00012040138244628906
13,9,3.218650817871094e-05
20,70,0.00012540817260742188
20,86,0.00012683868408203125
20,131,0.00019621849060058594
20,185,0.0001728534698486328
12,7,4.172325134277344e-05
21,64,0.0001766681671142578
21,112,0.00011324882507324219
21,155,0.00019478797912597656
21,202,0.0002238750457763672
17,15,0.000102996826171875
22,76,0.00018715858459472656
22,117,0.0002033710479736328
22,175,0.0002582073211669922
22,218,0.0001621246337890625
18,13,8.654594421386719e-05
23,85,0.00011014938354492188
23,131,0.0001506805419921875
23,172,0.0002796649932861328
23,245,0.00018453598022460938
17,12,6.437301635742188e-05
24,90,0.00012230873107910156
24,132,0.00012636184692382812
24,204,0.00016427040100097656
24,264,0.0002110004425048828
21,25,0.00011849403381347656
25,82,0.00010967254638671875
25,144,0.00017547607421875
25,227,0.00019598007202148438
25,291,0.00023865699768066406
18,13,6.818771362304688e-05
26,114,0.00012350082397460938
26,160,0.0001423358917236328
26,236,0.00017905235290527344
26,314,0.0002205371856689453
24,19,7.486343383789062e-05
27,114,0.00014901161193847656
27,170,0.00016641616821289062
27,234,0.00036144256591796875
27,331,0.0004138946533203125
25,21,0.0001270771026611328
28,117,0.0001354217529296875
28,174,0.00022602081298828125
28,271,0.00034427642822265625
28,356,0.0002338886260986328
23,21,7.581710815429688e-05
29,134,0.0001475811004638672
29,176,0.0001571178436279297
29,268,0.00019598007202148438
29,384,0.0003170967102050781
16,16,7.963180541992188e-05
30,114,0.000164031982421875
30,202,0.00025463104248046875
30,298,0.0004177093505859375
30,410,0.0005309581756591797
21,21,8.20159912109375e-05
31,155,0.00020432472229003906
31,236,0.0002143383026123047
31,308,0.000240325927734375
31,449,0.0002689361572265625
27,22,7.271766662597656e-05
32,150,0.00016069412231445312
32,263,0.00024437904357910156
32,364,0.0003211498260498047
32,471,0.00029540061950683594
22,21,6.628036499023438e-05
33,172,0.0001678466796875
33,260,0.00020813941955566406
33,383,0.00038313865661621094
33,509,0.0004222393035888672
29,24,8.58306884765625e-05
34,174,0.00017642974853515625
34,289,0.00022840499877929688
34,391,0.00031638145446777344
34,529,0.0003285408020019531
26,26,0.00012445449829101562
35,180,0.0001804828643798828
35,297,0.00021910667419433594
35,419,0.00027942657470703125
35,567,0.00034809112548828125
32,33,0.00015807151794433594
36,171,0.00018787384033203125
36,306,0.00023436546325683594
36,443,0.00042176246643066406
36,602,0.0003840923309326172
28,28,0.000118255615234375
37,201,0.0001990795135498047
37,336,0.00024437904357910156
37,463,0.0003705024719238281
37,630,0.00048470497131347656
30,23,0.00010371208190917969
38,228,0.00021076202392578125
38,353,0.00026297569274902344
38,477,0.0003902912139892578
38,667,0.00037932395935058594
37,42,0.00012111663818359375
39,237,0.00021910667419433594
39,357,0.0002830028533935547
39,525,0.0004734992980957031
39,714,0.00044417381286621094
36,43,0.00018858909606933594
40,208,0.00021648406982421875
40,413,0.0002808570861816406
40,544,0.0005252361297607422
40,737,0.0004215240478515625
34,47,0.0001647472381591797
41,241,0.00022530555725097656
41,406,0.0003657341003417969
41,581,0.0003845691680908203
41,783,0.0005078315734863281
36,45,0.0003898143768310547
42,261,0.00043392181396484375
42,426,0.0003199577331542969
42,624,0.00037288665771484375
42,822,0.0004858970642089844
34,44,0.00020575523376464844
43,271,0.0002536773681640625
43,467,0.00031876564025878906
43,636,0.00047707557678222656
43,867,0.0004684925079345703
39,48,0.00014019012451171875
44,279,0.000370025634765625
44,474,0.00037598609924316406
44,655,0.0003886222839355469
44,908,0.0005443096160888672
41,47,0.00015974044799804688
45,276,0.0002512931823730469
