1,1.621246337890625e-05
1,8.58306884765625e-06
1,7.62939453125e-06
1,6.67572021484375e-06
1,5.9604644775390625e-06
1,5.9604644775390625e-06
1,5.245208740234375e-06
2,1.4781951904296875e-05
2,1.2159347534179688e-05
2,1.2159347534179688e-05
2,1.2159347534179688e-05
2,1.239776611328125e-05
2,1.1444091796875e-05
2,1.1444091796875e-05
3,2.5033950805664062e-05
3,2.384185791015625e-05
3,2.4557113647460938e-05
3,2.4080276489257812e-05
3,2.7418136596679688e-05
3,2.4318695068359375e-05
3,2.5033950805664062e-05
4,3.4809112548828125e-05
4,3.600120544433594e-05
4,3.790855407714844e-05
4,4.076957702636719e-05
4,4.0531158447265625e-05
4,4.172325134277344e-05
4,3.886222839355469e-05
5,8.392333984375e-05
5,0.00010633468627929688
5,0.0001087188720703125
5,0.00011229515075683594
5,7.367134094238281e-05
5,0.00011563301086425781
5,0.00010895729064941406
6,0.00016832351684570312
6,0.0001652240753173828
6,0.00016021728515625
6,0.0001876354217529297
6,0.00010609626770019531
6,0.00021028518676757812
6,0.00011110305786132812
7,0.0002658367156982422
7,0.0002818107604980469
7,0.0003113746643066406
7,0.0003025531768798828
7,0.0003712177276611328
7,0.0002930164337158203
7,0.00024962425231933594
8,0.0006110668182373047
8,0.0007274150848388672
8,0.0005261898040771484
8,0.00048279762268066406
8,0.00048041343688964844
8,0.0006506443023681641
8,0.0006043910980224609
9,0.0012755393981933594
9,0.00106048583984375
9,0.0016093254089355469
9,0.0016906261444091797
9,0.001285552978515625
9,0.0013325214385986328
9,0.0013551712036132812
10,0.003206968307495117
10,0.002422332763671875
10,0.004488945007324219
10,0.0028722286224365234
10,0.002765655517578125
10,0.003499746322631836
10,0.002740621566772461
11,0.00584721565246582
11,0.0053174495697021484
11,0.006317853927612305
11,0.0060939788818359375
11,0.006755828857421875
11,0.006070375442504883
11,0.006486177444458008
12,0.013598203659057617
12,0.013776779174804688
12,0.012078046798706055
12,0.012067317962646484
12,0.011072874069213867
12,0.011369705200195312
12,0.01125788688659668
13,0.023233890533447266
13,0.024789810180664062
13,0.02364063262939453
13,0.02294611930847168
13,0.02277064323425293
13,0.023404836654663086
13,0.02762603759765625
14,0.04704165458679199
14,0.04875516891479492
14,0.04990077018737793
14,0.04962515830993652
14,0.05011916160583496
14,0.05223798751831055
14,0.04837536811828613
15,0.09499669075012207
15,0.09254622459411621
15,0.10117864608764648
15,0.1038060188293457
15,0.09549736976623535
15,0.09484982490539551
15,0.097412109375
16,0.20557904243469238
16,0.19528651237487793
16,0.20233654975891113
16,0.2040402889251709
16,0.19828557968139648
16,0.1986091136932373
16,0.20558929443359375
17,0.41225576400756836
17,0.4288444519042969
17,0.4215579032897949
17,0.43171048164367676
17,0.39549732208251953
17,0.3915438652038574
17,0.3902111053466797
18,0.8062417507171631
18,0.8034176826477051
18,0.8101620674133301
18,0.8339190483093262
18,0.8539140224456787
18,0.8096139430999756
18,0.8208730220794678
19,1.6920216083526611
19,1.8056302070617676
19,1.7741422653198242
19,1.7982704639434814
19,1.7805438041687012
19,1.7467522621154785
19,1.77030348777771
20,3.657189130783081
20,3.7056868076324463
20,3.6581461429595947
20,3.6768574714660645
20,3.653578519821167
20,3.7056145668029785
20,3.6706833839416504
21,7.662985324859619
21,8.059996604919434
21,7.681170463562012
21,7.6334638595581055
21,7.668864488601685
21,7.730602502822876
21,7.6945130825042725
22,15.912864685058594
22,15.949276208877563
22,15.861680269241333
22,15.929767370223999
22,15.938957452774048
22,16.160680055618286
22,16.335901260375977
23,33.61383533477783
23,33.725017070770264
23,32.921452045440674
23,33.24721956253052
23,32.93527102470398
23,32.97092962265015
23,32.278644323349
24,66.07727408409119
24,90.75745296478271
24,85.8878653049469
24,90.1609251499176
24,85.88565993309021
24,77.91191720962524
24,87.47246193885803
